country,state,city,year,month,population,population_density,ev_registrations,bev_registrations,phev_registrations,charging_stations,charging_points,latitude,longitude,ev_per_station,station_density,monthly_growth_pct,yoy_growth_pct,coverage_gap,demand_score,priority_score,infra_status,city_tier,ev_market_share_pct,bev_share_pct,ev_stock_city,adoption_stage
Sweden,Östergötland,Linköping,2024,2,165450.0,688,66.0,49,17,1065.0,3454,58.4109,15.6215,21.93,6.43699,4.76,1.54,0.0,10.814,10.69,Adequate,Tier 2,13.5,77.0,23358,Early Majority
Sweden,Östergötland,Linköping,2024,3,165450.0,688,90.0,69,21,1065.0,3454,58.4109,15.6215,21.93,6.43699,36.36,34.33,0.0,23.454,23.33,Adequate,Tier 2,13.5,77.0,23358,Early Majority
Sweden,Östergötland,Linköping,2024,4,165450.0,688,85.0,61,24,1065.0,3454,58.4109,15.6215,21.93,6.43699,-5.56,25.0,0.0,8.91,8.786,Adequate,Tier 2,13.5,77.0,23358,Early Majority
Sweden,Östergötland,Linköping,2024,5,165450.0,688,81.0,58,23,1065.0,3454,58.4109,15.6215,21.93,6.43699,-4.71,14.08,0.0,8.91,8.786,Adequate,Tier 2,13.5,77.0,23358,Early Majority
Sweden,Östergötland,Linköping,2024,6,165450.0,688,90.0,65,25,1065.0,3454,58.4109,15.6215,21.93,6.43699,11.11,25.0,0.0,13.354,13.23,Adequate,Tier 2,13.5,77.0,23358,Early Majority
Sweden,Östergötland,Linköping,2024,7,165450.0,688,72.0,55,17,1065.0,3454,58.4109,15.6215,21.93,6.43699,-20.0,-2.7,0.0,8.91,8.786,Adequate,Tier 2,13.5,77.0,23358,Early Majority
Sweden,Östergötland,Linköping,2024,8,165450.0,688,83.0,61,22,1065.0,3454,58.4109,15.6215,21.93,6.43699,15.28,2.47,0.0,15.022,14.898,Adequate,Tier 2,13.5,77.0,23358,Early Majority
Sweden,Östergötland,Linköping,2024,9,165450.0,688,86.0,69,17,1065.0,3454,58.4109,15.6215,21.93,6.43699,3.61,8.86,0.0,10.354,10.23,Adequate,Tier 2,13.5,77.0,23358,Early Majority
Sweden,Östergötland,Linköping,2024,10,165450.0,688,86.0,64,22,1065.0,3454,58.4109,15.6215,21.93,6.43699,0.0,28.36,0.0,8.91,8.786,Adequate,Tier 2,13.5,77.0,23358,Early Majority
Sweden,Östergötland,Linköping,2024,11,165450.0,688,74.0,59,15,1065.0,3454,58.4109,15.6215,21.93,6.43699,-13.95,1.37,0.0,8.91,8.786,Adequate,Tier 2,13.5,77.0,23358,Early Majority
Sweden,Östergötland,Linköping,2024,12,165450.0,688,89.0,69,20,1065.0,3454,58.4109,15.6215,21.93,6.43699,20.27,17.11,0.0,17.018,16.894,Adequate,Tier 2,13.5,77.0,23358,Early Majority
Sweden,Östergötland,Linköping,2025,1,165450.0,688,87.0,68,19,1361.0,4695,58.4109,15.6215,21.63,8.22605,-2.25,38.1,0.0,8.79,8.666,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Linköping,2025,2,165450.0,688,96.0,74,22,1361.0,4695,58.4109,15.6215,21.63,8.22605,10.34,45.45,0.0,12.926,12.802,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Linköping,2025,3,165450.0,688,123.0,103,20,1361.0,4695,58.4109,15.6215,21.63,8.22605,28.12,36.67,0.0,20.038,19.914,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Linköping,2025,4,165450.0,688,112.0,89,23,1361.0,4695,58.4109,15.6215,21.63,8.22605,-8.94,31.76,0.0,8.79,8.666,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Linköping,2025,5,165450.0,688,105.0,85,20,1361.0,4695,58.4109,15.6215,21.63,8.22605,-6.25,29.63,0.0,8.79,8.666,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Linköping,2025,6,165450.0,688,103.0,81,22,1361.0,4695,58.4109,15.6215,21.63,8.22605,-1.9,14.44,0.0,8.79,8.666,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Linköping,2025,7,165450.0,688,103.0,77,26,1361.0,4695,58.4109,15.6215,21.63,8.22605,0.0,43.06,0.0,8.79,8.666,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Linköping,2025,8,165450.0,688,100.0,77,23,1361.0,4695,58.4109,15.6215,21.63,8.22605,-2.91,20.48,0.0,8.79,8.666,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Linköping,2025,9,165450.0,688,108.0,83,25,1361.0,4695,58.4109,15.6215,21.63,8.22605,8.0,25.58,0.0,11.99,11.866,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Linköping,2025,10,165450.0,688,110.0,83,27,1361.0,4695,58.4109,15.6215,21.63,8.22605,1.85,27.91,0.0,9.53,9.406,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Linköping,2025,11,165450.0,688,91.0,74,17,1361.0,4695,58.4109,15.6215,21.63,8.22605,-17.27,22.97,0.0,8.79,8.666,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Linköping,2025,12,165450.0,688,130.0,100,30,1361.0,4695,58.4109,15.6215,21.63,8.22605,42.86,46.07,0.0,25.934,25.81,Adequate,Tier 2,16.1,80.0,29445,Early Majority
Sweden,Östergötland,Norrköping,2021,1,143000.0,850,23.0,15,8,485.0,1235,58.5877,16.1924,15.97,3.39161,1.41,31.16,0.0,7.122,6.969,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2021,2,143000.0,850,23.0,15,8,485.0,1235,58.5877,16.1924,15.97,3.39161,0.0,46.42,0.0,6.558,6.405,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2021,3,143000.0,850,31.0,20,11,485.0,1235,58.5877,16.1924,15.97,3.39161,34.78,50.29,0.0,20.47,20.317,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2021,4,143000.0,850,25.0,16,9,485.0,1235,58.5877,16.1924,15.97,3.39161,-19.35,40.76,0.0,6.558,6.405,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2021,5,143000.0,850,27.0,17,10,485.0,1235,58.5877,16.1924,15.97,3.39161,8.0,33.42,0.0,9.758,9.605,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2021,0,143000.0,850,29.0,19,10,485.0,1235,58.5877,16.1924,15.97,3.39161,7.41,29.72,0.0,9.522,9.369,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2021,7,143000.0,850,25.0,17,8,485.0,1235,58.5877,16.1924,15.97,3.39161,-13.79,44.99,0.0,6.558,6.405,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2021,8,143000.0,850,26.0,17,9,485.0,1235,58.5877,16.1924,15.97,3.39161,4.0,50.44,0.0,8.158,8.005,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2021,9,143000.0,850,30.0,20,10,485.0,1235,58.5877,16.1924,15.97,3.39161,15.38,45.16,0.0,12.71,12.557,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2021,10,143000.0,850,24.0,15,9,485.0,1235,58.5877,16.1924,15.97,3.39161,-20.0,32.05,0.0,6.558,6.405,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2021,11,143000.0,850,28.0,18,10,485.0,1235,58.5877,16.1924,15.97,3.39161,16.67,45.68,0.0,13.226,13.073,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2021,12,143000.0,850,27.0,18,9,485.0,1235,58.5877,16.1924,15.97,3.39161,-3.57,51.75,0.0,6.558,6.405,Adequate,Tier 2,6.0,68.0,7746,Early Adopter
Sweden,Östergötland,Norrköping,2022,1,143000.0,850,40.0,28,12,624.0,1883,58.5877,16.1924,20.46,4.36364,48.15,73.91,0.0,27.614,27.461,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
Sweden,Östergötland,Norrköping,2022,2,143000.0,850,34.0,23,11,624.0,1883,58.5877,16.1924,20.46,4.36364,-15.0,47.83,0.0,8.354,8.201,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
Sweden,Östergötland,Norrköping,2022,3,143000.0,850,54.0,37,17,624.0,1883,58.5877,16.1924,20.46,4.36364,58.82,74.19,0.0,,31.729,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
Sweden,Östergötland,Norrköping,2022,4,143000.0,850,39.0,26,13,624.0,1883,58.5877,16.1924,20.46,4.36364,-27.78,56.0,0.0,8.354,8.201,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
Sweden,Östergötland,Norrköping,2022,5,143000.0,850,47.0,32,15,624.0,1883,58.5877,16.1924,20.46,4.36364,20.51,74.07,0.0,16.558,16.405,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
Sweden,Östergötland,Norrköping,2022,6,143000.0,850,50.0,33,17,624.0,1883,58.5877,16.1924,20.46,4.36364,6.38,72.41,0.0,10.906,10.753,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
SWEDEN,Östergötland,Norrköping,2022,7,143000.0,850,39.0,26,13,624.0,1883,58.5877,16.1924,20.46,4.36364,-22.0,56.0,0.0,8.354,8.201,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
Sweden,Östergötland,Norrköping,2022,8,143000.0,850,51.0,34,17,624.0,1883,58.5877,16.1924,20.46,4.36364,30.77,96.15,0.0,20.662,20.509,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
Sweden,Östergötland,Norrköping,2022,9,143000.0,850,43.0,29,14,624.0,1883,58.5877,16.1924,20.46,4.36364,-15.69,43.33,0.0,8.354,8.201,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
Sweden,Östergötland,Norrköping,2022,10,143000.0,850,47.0,34,13,624.0,1883,58.5877,16.1924,20.46,4.36364,9.3,95.83,0.0,12.074,11.921,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
Sweden,Östergötland,Norrköping,2022,11,143000.0,850,41.0,27,14,624.0,1883,58.5877,16.1924,20.46,4.36364,-12.77,46.43,0.0,8.354,8.201,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
Sweden,Östergötland,Norrköping,2022,12,143000.0,850,58.0,39,19,624.0,1883,58.5877,16.1924,20.46,4.36364,41.46,114.81,0.0,24.938,24.785,Adequate,Tier 2,8.7,71.0,12767,Early Adopter
Sweden,Östergötland,Norrköping,2023,1,143000.0,850,44.0,32,12,939.0,2040,58.5877,16.1924,16.31,6.56643,-24.14,10.0,0.0,6.694,6.541,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2023,2,143000.0,850,51.0,37,14,939.0,2040,58.5877,16.1924,16.31,6.56643,15.91,50.0,0.0,13.058,12.905,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2023,3,143000.0,850,56.0,40,16,939.0,2040,58.5877,16.1924,16.31,6.56643,9.8,3.7,0.0,10.614,10.461,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2023,4,143000.0,850,50.0,38,12,939.0,2040,58.5877,16.1924,16.31,6.56643,-10.71,28.21,0.0,6.694,6.541,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2023,5,143000.0,850,56.0,42,14,939.0,2040,58.5877,16.1924,16.31,6.56643,12.0,19.15,0.0,11.494,11.341,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2023,6,143000.0,850,51.0,39,12,939.0,2040,58.5877,16.1924,16.31,6.56643,-8.93,2.0,0.0,6.694,6.541,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2023,7,143000.0,850,123011.0,44,13,939.0,2040,58.5877,16.1924,16.31,6.56643,11.76,46.15,0.0,11.398,11.245,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2023,8,143000.0,850,57.0,42,15,939.0,2040,58.5877,16.1924,16.31,6.56643,0.0,11.76,0.0,6.694,6.541,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2023,9,143000.0,850,64.0,48,16,939.0,2040,58.5877,16.1924,16.31,6.56643,12.28,48.84,0.0,11.606,11.453,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2023,10,143000.0,850,53.0,40,13,939.0,2040,58.5877,16.1924,16.31,6.56643,-17.19,12.77,0.0,6.694,6.541,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2023,11,143000.0,850,50.0,36,14,939.0,2040,58.5877,16.1924,16.31,6.56643,-5.66,21.95,0.0,6.694,6.541,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2023,12,143000.0,850,58.0,42,16,939.0,2040,58.5877,16.1924,16.31,6.56643,16.0,0.0,0.0,13.094,12.941,Adequate,Tier 2,11.2,74.0,15318,Early Adopter
Sweden,Östergötland,Norrköping,2024,1,143000.0,850,63.0,48,15,1183.0,3294,58.5877,16.1924,18.12,8.27273,8.62,43.18,0.0,10.866,10.713,Adequate,Tier 2,13.5,77.0,21437,Early Majority
SWEDEN,Östergötland,Norrköping,2024,2,143000.0,850,70.0,52,18,1183.0,3294,58.5877,16.1924,18.12,8.27273,11.11,37.25,0.0,11.862,11.709,Adequate,Tier 2,13.5,77.0,21437,Early Majority
Sweden,Östergötland,Norrköping,2024,3,143000.0,850,76.0,57,19,1183.0,3294,58.5877,16.1924,18.12,8.27273,8.57,35.71,0.0,10.846,10.693,Adequate,Tier 2,13.5,77.0,21437,Early Majority
Sweden,Östergötland,Norrköping,2024,4,143000.0,850,84.0,64,20,1183.0,3294,58.5877,16.1924,18.12,8.27273,10.53,68.0,0.0,11.63,11.477,Adequate,Tier 2,13.5,77.0,21437,Early Majority
Sweden,Östergötland,Norrköping,2024,5,143000.0,850,82.0,62,20,1183.0,3294,58.5877,16.1924,18.12,8.27273,-2.38,46.43,0.0,7.418,7.265,Adequate,Tier 2,13.5,77.0,21437,Early Majority
Sweden,Östergötland,Norrköping,2024,6,143000.0,850,84.0,63,21,1183.0,3294,58.5877,16.1924,18.12,8.27273,2.44,64.71,0.0,8.394,8.241,Adequate,Tier 2,13.5,77.0,21437,Early Majority
Sweden,Östergötland,Norrköping,2024,7,143000.0,850,68.0,52,16,1183.0,3294,58.5877,16.1924,18.12,8.27273,-19.05,19.3,0.0,7.418,7.265,Adequate,Tier 2,13.5,77.0,21437,Early Majority
Sweden,Östergötland,Norrköping,2024,8,143000.0,850,68.0,54,14,1183.0,3294,58.5877,16.1924,18.12,8.27273,0.0,19.3,0.0,7.418,7.265,Adequate,Tier 2,13.5,77.0,21437,Early Majority
Sweden,Östergötland,Norrköping,2024,9,143000.0,850,84.0,66,18,1183.0,3294,58.5877,16.1924,18.12,8.27273,23.53,31.25,0.0,16.83,16.677,Adequate,Tier 2,13.5,77.0,21437,Early Majority
Sweden,Östergötland,Norrköping,2024,10,143000.0,850,84.0,64,20,1183.0,3294,58.5877,16.1924,18.12,8.27273,0.0,58.49,0.0,7.418,7.265,Adequate,Tier 2,13.5,77.0,21437,Early Majority
Sweden,Östergötland,Norrköping,2024,11,143000.0,850,81.0,59,22,1183.0,3294,58.5877,16.1924,18.12,8.27273,-3.57,62.0,0.0,7.418,7.265,Adequate,Tier 2,13.5,77.0,21437,Early Majority
Sweden,Östergötland,Norrköping,2024,12,143000.0,850,90.0,65,25,1183.0,3294,58.5877,16.1924,18.12,8.27273,11.11,55.17,0.0,11.862,11.709,Adequate,Tier 2,13.5,77.0,21437,Early Majority
Sweden,Östergötland,Norrköping,2025,1,143000.0,850,59.0,48,11,1382.0,3261,58.5877,16.1924,15.8,9.66434,-34.44,-6.35,0.0,6.49,6.337,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Östergötland,Norrköping,2025,2,143000.0,850,61.0,47,14,1382.0,3261,58.5877,16.1924,15.8,9.66434,3.39,-12.86,0.0,7.846,7.693,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Östergötland,Norrköping,2025,3,143000.0,850,76.0,61,15,1382.0,3261,58.5877,16.1924,15.8,9.66434,24.59,0.0,0.0,16.326,16.173,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Östergötland,Norrköping,2025,4,143000.0,850,79.0,61,18,1382.0,3261,58.5877,16.1924,15.8,9.66434,3.95,-5.95,0.0,8.07,7.917,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Östergötland,Norrköping,2025,5,143000.0,850,83.0,69,14,1382.0,3261,58.5877,16.1924,15.8,9.66434,5.06,1.22,0.0,8.514,8.361,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Östergötland,Norrköping,2025,6,143000.0,850,69.0,56,13,1382.0,3261,58.5877,16.1924,15.8,9.66434,-16.87,-17.86,0.0,6.49,6.337,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Östergötland,Norrköping,2025,7,143000.0,850,69.0,51,18,1382.0,3261,58.5877,16.1924,15.8,9.66434,0.0,1.47,0.0,6.49,6.337,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Östergötland,Norrköping,2025,8,143000.0,850,74.0,58,16,1382.0,3261,58.5877,16.1924,15.8,9.66434,7.25,8.82,0.0,9.39,9.237,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Östergötland,Norrköping,2025,9,143000.0,850,82.0,64,18,1382.0,3261,58.5877,16.1924,15.8,9.66434,10.81,-2.38,0.0,10.814,10.661,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Östergötland,Norrköping,2025,10,143000.0,850,75.0,59,16,1382.0,3261,58.5877,16.1924,15.8,9.66434,-8.54,-10.71,0.0,6.49,6.337,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Östergötland,Norrköping,2025,11,143000.0,850,75.0,62,13,1382.0,3261,58.5877,16.1924,15.8,9.66434,0.0,-7.41,0.0,6.49,6.337,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Östergötland,Norrköping,2025,12,143000.0,850,91.0,75,16,1382.0,3261,58.5877,16.1924,15.8,9.66434,21.33,1.11,0.0,15.022,14.869,Adequate,Tier 2,16.1,80.0,21842,Early Majority
Sweden,Örebro,Örebro,2021,1,155000.0,626,28.0,18,10,635.0,1399,59.2741,15.2066,16.15,4.09677,4.47,39.06,0.0,8.373,8.261,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2021,2,155000.0,626,29.0,20,9,635.0,1399,59.2741,15.2066,16.15,4.09677,3.57,49.42,0.0,8.013,7.901,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2021,3,155000.0,626,46.0,32,14,635.0,1399,59.2741,15.2066,16.15,4.09677,58.62,30.55,0.0,30.033,29.921,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2021,4,155000.0,626,32.0,21,11,635.0,1399,59.2741,15.2066,16.15,4.09677,-30.43,40.39,0.0,6.585,6.473,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2021,5,155000.0,626,36.0,24,12,635.0,1399,59.2741,15.2066,16.15,4.09677,12.5,33.03,0.0,11.585,11.473,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2021,6,155000.0,626,34.0,23,11,635.0,1399,59.2741,15.2066,16.15,4.09677,-5.56,50.35,0.0,6.585,6.473,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2021,7,,626,39.0,27,12,635.0,1399,59.2741,15.2066,16.15,4.09677,14.71,49.93,0.0,12.469,12.357,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2021,8,155000.0,626,40.0,25,15,635.0,1399,59.2741,15.2066,16.15,4.09677,2.56,42.47,0.0,7.609,7.497,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2021,9,155000.0,626,41.0,26,15,635.0,1399,59.2741,15.2066,16.15,4.09677,2.5,40.1,0.0,7.585,7.473,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2021,10,155000.0,626,39.0,26,13,635.0,1399,59.2741,15.2066,16.15,4.09677,-4.88,49.21,0.0,6.585,6.473,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2021,11,155000.0,626,39.0,27,12,635.0,1399,59.2741,15.2066,16.15,4.09677,0.0,39.56,0.0,6.585,6.473,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2021,12,155000.0,626,41.0,27,14,635.0,1399,59.2741,15.2066,16.15,4.09677,5.13,46.11,0.0,8.637,8.525,Adequate,Tier 2,6.0,68.0,10257,Early Adopter
Sweden,Örebro,Örebro,2022,1,155000.0,626,37.0,25,12,706.0,1620,59.2741,15.2066,17.2,4.55484,-9.76,32.14,0.0,7.005,6.893,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2022,2,155000.0,626,33.0,24,9,706.0,1620,59.2741,15.2066,17.2,4.55484,-10.81,13.79,0.0,7.005,6.893,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2022,3,155000.0,626,48.0,33,15,706.0,1620,59.2741,15.2066,17.2,4.55484,45.45,4.35,0.0,25.185,25.073,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2022,4,155000.0,626,35.0,25,10,706.0,1620,59.2741,15.2066,17.2,4.55484,-27.08,9.38,0.0,7.005,6.893,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2022,5,155000.0,626,42.0,29,13,706.0,1620,59.2741,15.2066,17.2,4.55484,20.0,16.67,0.0,15.005,14.893,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2022,6,155000.0,626,34.0,23,11,706.0,1620,59.2741,15.2066,17.2,4.55484,-19.05,0.0,0.0,7.005,6.893,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2022,7,155000.0,626,39.0,26,13,706.0,1620,59.2741,15.2066,17.2,4.55484,14.71,0.0,0.0,12.889,12.777,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2022,8,155000.0,626,37.0,26,11,706.0,1620,59.2741,15.2066,17.2,4.55484,-5.13,-7.5,0.0,7.005,6.893,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2022,9,155000.0,626,50.0,34,16,706.0,1620,59.2741,15.2066,17.2,4.55484,35.14,21.95,0.0,21.061,20.949,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2022,10,155000.0,626,46.0,32,14,706.0,1620,59.2741,15.2066,17.2,4.55484,-8.0,17.95,0.0,7.005,6.893,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2022,11,155000.0,626,41.0,28,13,706.0,1620,59.2741,15.2066,17.2,4.55484,-10.87,5.13,0.0,7.005,6.893,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2022,12,155000.0,626,46.0,31,15,706.0,1620,59.2741,15.2066,17.2,4.55484,12.2,12.2,0.0,11.885,11.773,Adequate,Tier 2,8.7,71.0,12144,Early Adopter
Sweden,Örebro,Örebro,2023,1,155000.0,626,47.0,34,13,1254.0,2639,59.2741,15.2066,14.06,8.09032,2.17,27.03,0.0,6.617,6.505,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
Sweden,Örebro,Örebro,2023,2,155000.0,626,54.0,39,15,1254.0,2639,59.2741,15.2066,14.06,8.09032,14.89,63.64,0.0,11.705,11.593,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
Sweden,Örebro,Örebro,2023,3,155000.0,626,63.0,45,18,1254.0,2639,59.2741,15.2066,14.06,8.09032,16.67,31.25,0.0,12.417,12.305,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
Sweden,Örebro,Örebro,2023,4,155000.0,626,63.0,47,16,1254.0,2639,59.2741,15.2066,14.06,8.09032,0.0,80.0,0.0,5.749,5.637,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
Sweden,Örebro,Örebro,2023,5,155000.0,626,69.0,52,17,1254.0,2639,59.2741,15.2066,14.06,8.09032,9.52,64.29,0.0,9.557,9.445,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
Sweden,Örebro,Örebro,2023,6,155000.0,626,58.0,42,16,1254.0,2639,59.2741,15.2066,14.06,8.09032,-15.94,70.59,0.0,5.749,5.637,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
Sweden,Örebro,Örebro,2023,7,155000.0,626,57.0,39,18,1254.0,2639,59.2741,15.2066,14.06,8.09032,-1.72,46.15,0.0,5.749,5.637,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
Sweden,Örebro,Örebro,2023,8,155000.0,626,60.0,41,19,1254.0,2639,59.2741,15.2066,14.06,8.09032,5.26,62.16,0.0,7.853,7.741,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
Sweden,Örebro,Örebro,2023,9,155000.0,626,69.0,51,18,1254.0,2639,59.2741,15.2066,14.06,8.09032,15.0,38.0,0.0,,11.637,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
Sweden,Örebro,Örebro,2023,10,155000.0,626,61.0,46,15,1254.0,2639,59.2741,15.2066,14.06,8.09032,-11.59,32.61,0.0,5.749,5.637,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
Sweden,Örebro,Örebro,2023,11,155000.0,626,63.0,47,16,1254.0,2639,59.2741,15.2066,14.06,8.09032,3.28,53.66,0.0,7.061,6.949,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
sweden,Örebro,Örebro,2023,12,155000.0,626,72.0,51,21,1254.0,2639,59.2741,15.2066,14.06,8.09032,14.29,56.52,0.0,11.465,11.353,Adequate,Tier 2,11.2,74.0,17634,Early Adopter
Sweden,Örebro,Örebro,2024,1,155000.0,626,61.0,48,13,1395.0,2973,59.2741,15.2066,15.21,9.0,-15.28,29.79,0.0,6.209,6.097,Adequate,Tier 2,13.5,77.0,21217,Early Majority
Sweden,Örebro,Örebro,2024,2,155000.0,626,61.0,46,15,1395.0,2973,59.2741,15.2066,15.21,9.0,0.0,12.96,0.0,6.209,6.097,Adequate,Tier 2,13.5,77.0,21217,Early Majority
Sweden,Örebro,Örebro,2024,3,155000.0,626,89.0,68,21,1395.0,2973,59.2741,15.2066,15.21,9.0,45.9,41.27,0.0,24.569,24.457,Adequate,Tier 2,13.5,77.0,21217,Early Majority
Sweden,Örebro,Örebro,2024,4,155000.0,626,67.0,49,18,1395.0,2973,59.2741,15.2066,15.21,9.0,-24.72,6.35,0.0,6.209,6.097,Adequate,Tier 2,13.5,77.0,21217,Early Majority
Sweden,Örebro,Örebro,2024,5,155000.0,626,82.0,61,21,1395.0,2973,59.2741,15.2066,15.21,9.0,22.39,18.84,0.0,15.165,15.053,Adequate,Tier 2,13.5,77.0,21217,Early Majority
